sku,status
2460505,1
2466342,1
3015085,1
19497268,1
3032091,1
8596414,1
2290304,1
2872041,1
8389978,1
9791769,1
9846129,1
3006388,1
2122254,1
9206478,1
1305512,1
9820844,1
3208311,1
7533485,1
1354031,1
2008088,1
2856059,1
3117729,1
3136032,1
9376436,1
9510004,1
9212504,1
2683264,1
3002382,1
9999161300050019,1
1647802,1
3832066,1
3438801,1
2677303,1
3230892,1
4705233,1
3192873,0
2541193,1
9496976,1
3397163,0
19486684,1
2874067,1
9578405,1
1997821,1
2047401,1
7504701,1
2121421,1
1403116,1
1238763,1
9425204,1
17401269,1
1556091,1
9854446,1
1472181,1
2343157,1
8669185,1
2843064,1
3340175,0
1480031,0
9928672,1
3218239,1
8977869,1
1364514,1
8627998,1
4025520,1
18575278,1
9428149,1
9418445,1
1048537,1
3637276,0
3192846,0
3156781,0
3156772,0
3156909,0
2147516,1
3132081,1
2971245,1
2750793,1
9302006,1
9999162200050043,1
2423047,1
4667499,1
2630982,1
2992271,1
2808575,1
9999165000050005,1
7263043,1
9745088,1
9574114,1
3411058,1
2686437,1
1246273,1
7898082,1
9390116,0
9744662,0
1208238,1
2918378,1
1362058,1
2824725,1
1118879,1
9056317,1
9188862,1
2871237,1
2263073,1
6976052,1
8121418,1
7746898,1
3086246,1
3086219,1
3098138,1
2781529,1
1176214,1
3779273,1
9824419,1
3527986,0
1232769,1
7817776,1
3696407,1
4740089,1
2731238,1
8375457,1
16657716,1
9045204,1
1418612,1
9735416,1
8421353,1
9648614,1
8568766,1
7043228,1
3876078,1
9170611,1
7676883,1
3733057,1
8760584,1
9932884,1
3323819,0
9930822,1
3396289,0
3459612,1
2473053,1
2473071,1
3378793,0
8816784,1
3117498,1
1072167,1
9200946,1
9763279,1
7983934,1
3140362,1
3188631,0
1201996,1
1733123,1
9747156,1
9317713,1
3140177,1
2055261,1
1627187,1
1805932,1
4210302,1
8703227,1
6927016,1
4622206,1
3230874,1
9068867,1
3406957,0
1443422,1
3832039,1
3104237,1
1094323,1
9751292,1
1627053,1
2783041,1
3099137,1
7543401,1
1067393,1
2033127,1
3341465,0
7269047,1
8690712,1
2726788,0
9947542,1
3560926,1
11017605,1
14187453,1
7765689,1
9575177,1
4223913,1
6860319,1
1314113,1
3877413,0
3209134,1
3504312,1
3937930,1
1013793,1
8464244,1
9853271,1
2238642,1
1514475,1
3338939,0
1521139,1
3199506,1
1150974,1
1249164,1
2834795,1
1620897,1
9905308,1
1051329,1
9215459,1
2044043,1
3336076,0
9797363,1
2193857,1
2193802,1
2769424,1
4046918,1
3320154,0
9657093,1
8259993,1
1048743,1
1517002,1
1401145,1
3421729,1
14070658,1
9297931,1
3021156,0
2461046,1
8590875,1
1475755,0
9744113,0
9793803,1
9419596,1
15597016,1
9414387,1
9955505,1
8375411,1
8874505,1
7243903,1
8418161,1
2300602,1
3612046,1
2098007,1
15678884,1
9792731,1
15342407,1
1016809,1
3775231,0
8239596,1
8397923,1
3301635,1
9086767,1
1047186,1
9505387,1
1263003,1
9993107,1
2331602,0
2836126,1
2278333,1
1982131,1
2053527,1
2046218,1
2815266,1
3512117,1
1805841,1
9776106,1
5188414,1
4838607,1
3109532,1
7129412,1
3383916,0
3194371,0
2882997,1
1853347,1
3049124,1
9053944,1
1534391,1
3763803,0
2702788,1
3509292,1
1380005,1
8761912,1
8282495,1
9393033,1
2304168,1
3270213,0
6968515,1
9480082,1
3459994,1
9544791,1
3216568,1
3558057,1
8828012,1
9980304,1
9631184,1
2383364,1
7007286,1
2869196,1
7020298,1
1170835,1
1158084,1
1598527,1
1067578,1
7992988,1
9904981,1
2296034,1
8545755,1
8976799,1
1174759,1
9798556,1
1016909,1
2539657,1
9776142,1
3638178,1
3520329,1
1831045,1
2138103,1
3540686,1
1868084,1
8477908,1
9773885,1
3579196,1
2987072,1
8744969,1
3319352,0
9921688,1
3266687,0
3266614,0
9952669,0
1325331,1
13734863,1
2051186,1
3011201,1
6981634,1
3144128,1
8510328,1
1972274,1
6701697,1
3283672,1
14956149,1
3812539,1
3933042,1
4521636,1
9999164300050003,1
8289149,1
3262345,0
2224075,1
8825578,1
2856253,1
9826047,0
3105157,1
8880918,1
5293719,1
3261864,0
9941511,1
2863396,1
3209329,1
6830842,1
8407547,1
8986387,1
2078131,0
2256416,1
9856675,1
2939043,1
7871207,1
3509195,1
9999133200050001,1
16863011,1
6009534,1
2684166,1
15198126,1
2099051,1
3379231,0
2490083,1
2141072,1
2809404,1
3228606,1
9505038,1
3209198,1
3751746,1
7046608,1
9999153600050011,1
9462556,1
14543041,1
1429284,0
1015054,1
2181067,1
2868187,1
13800041,1
1328082,1
1816407,1
18827719,1
3725695,1
3400404,0
9487986,1
9235302,1
7151495,1
3477038,1
9603812,1
9603849,1
2926446,1
2078201,1
9391222,1
1997849,1
3125355,0
1256491,1
19014977,1
1042084,1
9233849,1
9845879,1
1265993,1
7949526,1
3341156,0
7461025,1
803492,1
2507454,1
1089406,1
18875818,1
15375906,1
1641547,1
3352434,1
6978452,1
19230124,1
15561562,1
3021217,1
19296331,1
1063606,1
1263225,1
3107128,1
1000000905,0
1425288,1
8996553,1
9853887,1
9763215,1
9999138600050001,1
2097405,1
1424561,1
3418185,1
9960922,1
19504757,1
9785161,1
7947029,1
1418481,1
3547625,1
9502004,1
1335856,1
8426303,1
9924667,1
15092597,1
3396359,0
3652344,1
8054794,1
19498673,1
2257691,1
1547524,1
9902407,1
9089719,1
1315716,1
1324314,1
1265766,1
9784375,1
3031426,1
9492104,1
8374396,1
3282044,1
2588048,1
2381108,1
7729737,0
1982098,1
1378538,1
1252459,1
2494574,1
3436481,1
9899706,1
8270006,1
9089657,1
3331239,0
1019484,1
9536451,1
1759379,1
9956161,1
18776872,1
4106979,1
8227288,1
5446617,1
9238256,1
2775182,0
8507225,1
7976577,1
9765189,1
3154629,0
3072055,1
3021369,1
4293687,1
3086079,1
9737441,1
8421282,1
1688299,1
3187059,1
16840796,1
2514066,1
1369743,1
2948401,1
19375695,1
2070102,1
9376409,1
2545241,1
2691178,1
9199529,1
2629464,1
2822736,1
2317939,1
8722974,1
8998454,1
2166099,1
7933686,1
3402906,0
1489333,1
1432803,1
3721326,1
2893101,1
2234072,1
3644071,1
2846034,1
9999168200050070,1
9545325,1
3082259,1
1002457,1
15665433,1
19477738,1
1696264,1
3262718,0
3319952,0
1287212,1
1052027,1
3112915,0
1222771,1
8834862,1
3003963,1
3229769,0
2908104,1
2009148,1
2553125,1
9889227,1
9137418,1
1018519,1
17895397,1
3192018,0
2954457,1
19090205,1
3063036,1
2389704,1
8388906,1
7199006,1
17091825,1
2023536,1
3486011,1
3486084,1
7005992,1
3486967,1
2304626,1
9690449,1
4716196,1
2834137,1
2989186,1
2873138,1
2873129,1
19326715,1
2174073,1
2750757,1
2992235,1
2363558,1
9492701,1
6831379,1
9980359,1
1815056,1
4329747,1
9862472,0
9918287,1
1894176,1
18575287,1
9343533,1
17075781,1
3738953,0
1189478,1
3179921,1
9320503,1
1616084,1
1881188,1
1305828,1
9276543,1
3209037,1
19407045,1
2846061,1
8477212,1
8480636,1
9999165900050001,1
9369658,1
3402509,0
3286299,0
9436149,1
9954506,1
1196523,0
2100283,1
1324262,1
8262952,1
3677063,1
17590377,1
3326889,0
1245699,1
9164511,1
9024469,1
2120283,1
8280978,1
2732042,1
1642582,0
3495137,1
7970136,1
16065561,1
3446414,0
9766355,1
9381741,1
2277458,1
1267746,1
3074405,1
3208684,1
2884137,1
9714317,1
2389067,1
9932056,1
9941736,1
3562078,1
2207032,1
1783114,1
9726867,1
9793821,1
9736837,1
1996191,1
9445317,1
1149332,1
2822469,1
9647475,1
9741295,1
8724749,1
2473035,1
2596796,1
3436075,1
7135664,1
9446806,1
9486647,1
3451504,1
2025359,1
2343193,1
9907679,1
5669163,1
1419083,0
4228302,1
1701197,1
9609291,1
3436154,1
8270364,1
8745334,1
9749551,1
2708258,1
1539905,1
8709542,1
8127993,1
17841971,1
2025128,1
9335962,1
5328601,1
1109608,1
9503744,0
3568746,1
3540386,1
1007107,1
2629722,1
9333125,1
1146653,1
9205745,1
8657982,1
2731344,1
3406902,0
1523049,1
1207881,1
9549991,1
2460375,1
1974633,1
9054042,1
9887034,1
6260958,1
2627087,1
7219137,1
3438629,1
9452175,1
2023527,1
1405478,1
2670319,1
8684417,1
1305133,1
9342945,1
2817194,1
3586957,1
2794059,1
9999167400050011,1
3031505,1
3192106,0
2762307,1
9281715,1
9759346,1
8639761,1
9941363,1
14151721,1
18459648,1
4146748,1
5656765,1
4799098,1
9728489,1
3335323,0
1039382,0
3191374,0
2614083,1
7447756,1
8906179,1
2730196,1
3318547,0
8896787,1
1039285,1
3439036,1
9612947,1
3082268,1
18837519,1
3495331,1
2428051,1
3271946,0
1167286,1
2873101,1
2873156,1
8741392,1
15596972,1
9720318,1
9911114,1
4317803,1
8890239,1
3397093,0
9774375,1
3021138,0
2597182,1
8300705,1
9527381,1
8390181,1
1112505,1
8990283,1
9249725,1
9230548,1
2821882,1
1256473,1
1252007,1
9392301,1
9040094,1
3227761,0
9554172,1
8789938,1
2398878,1
9354343,1
2146805,1
2588821,1
3425273,1
16786952,1
2850638,1
3331645,0
3404686,0
3725886,1
2838373,1
1036949,1
2918396,1
2712048,1
7613549,1
1775149,1
8880124,1
9571242,1
9523795,1
2602943,1
3060242,1
2410043,1
9629082,1
1303135,1
8791079,1
2572187,1
3326852,0
9699098,1
6276406,1
9623816,1
4210268,1
18850273,1
3765792,0
2871952,1
7803638,1
2305237,1
9645944,1
8834924,1
4792415,1
2769133,1
8441135,1
2904339,1
1241514,1
6121537,1
2903436,0
9503584,1
3332016,0
2614144,0
3330346,0
2730845,1
3769097,0
1047195,1
1277655,1
8894208,1
9865294,1
9741161,1
2352094,1
9926531,1
3164034,1
2407155,1
9228356,1
8139294,1
17247908,1
2995471,1
2420095,1
2514251,1
9274714,1
14574347,1
2202091,1
1228541,1
9721917,1
16585232,1
4551504,1
8165488,1
3318468,0
1949051,1
2266052,1
18039178,1
3031684,1
1329503,1
1820006,1
2768383,1
8840953,1
17372175,1
2902713,0
1930267,1
2416611,1
3003114,1
3006397,1
3131665,1
643628,1
9999162600050002,1
2850756,1
1847837,1
3467939,0
7209594,1
8400713,1
3220786,1
9929459,1
8511041,1
1180817,1
16840705,1
2304413,1
9530206,1
9996826,1
9853923,1
9473321,1
2672089,1
8803011,1
3245126,1
9426837,1
3086725,1
9185268,1
1005066,1
1328452,1
7198221,1
9046276,1
9830614,0
8582893,1
1161798,1
1897067,1
7623495,1
9845924,1
9797502,1
6635787,1
1264481,1
9178221,1
2381144,1
1264515,1
1208043,1
7824937,1
2406059,1
5689089,1
3103104,1
1497122,1
9383311,1
8426394,1
5378129,1
9764408,1
9766637,1
4026842,0
2296061,1
1807206,1
1182023,1
2671469,1
1215025,1
3054038,1
2670837,0
3541394,1
3021769,1
3487001,1
2178616,1
8776247,1
19550764,1
2341061,1
3322647,0
9775125,1
9897025,1
3531228,1
2290659,1
7200502,1
9514661,1
1401093,1
3356006,0
7439275,1
8351507,1
6825386,1
2525423,0
9446897,1
9445004,1
9445157,1
9444586,1
3266492,0
3266483,0
9820808,1
3074132,1
15285362,1
2507418,1
3815157,1
3349103,0
9452344,1
9280155,1
8554735,1
8310829,1
8762378,1
9209313,1
9771887,1
9952474,1
8427142,1
9946298,1
3106253,1
3106723,1
3106623,1
3487866,1
9972092,1
9783551,0
6880146,1
2839053,1
1591303,1
9960359,1
9862409,0
3551677,1
2207078,1
2638269,1
2305185,1
3225818,0
1601028,1
8879635,1
1205204,1
8657866,1
1204144,1
9678539,1
9414261,1
9359963,1
9047774,1
4948828,1
9743114,1
2416384,1
9045062,1
9502889,1
3326389,0
6307392,1
8631064,1
3278206,1
2762097,1
1831072,1
1997288,1
9227142,1
2467208,1
2832193,1
2490135,1
9906734,1
3446026,0
3540359,1
7246009,1
3048055,1
9402112,1
9467178,1
17513807,1
2750748,1
9345229,1
2148039,1
9462645,1
3107225,1
1647384,1
9723545,1
19156953,1
19340714,1
6944872,1
19367092,1
19376279,1
9980225,1
2138616,1
1404355,1
9721495,1
3569008,1
8626132,1
3307462,1
2968044,1
8329285,1
8776416,1
2953042,1
9952932,1
2663097,1
3380955,0
2329403,1
2284346,1
8619756,1
9730466,1
2823274,1
3436084,1
3436057,1
8586434,1
2960546,1
9911763,0
1689173,1
8495345,1
9159992,1
9736728,1
9946146,1
2075452,1
2095222,1
1767705,1
16021467,1
8641838,1
2396185,1
8837672,1
9607196,1
2872166,1
9603749,1
1997694,1
8776336,1
9746536,1
9999166000050001,1
9999166000050004,1
2337606,1
2797811,1
2507515,1
9472322,1
2052555,1
9441838,1
9999151300050004,1
3425961,1
7995832,1
1175118,1
1963042,1
1962113,1
7909196,1
1213891,1
3098262,1
9827301,1
3228997,0
3519869,1
1016827,1
19498521,1
1229638,1
9957072,1
9715616,1
9999165100050007,1
1471677,1
8987787,1
1072273,1
2181216,1
2532257,1
4367697,1
9769176,1
3752403,1
2589514,1
9627454,1
3029079,1
9422449,1
9823978,0
2047192,1
18571139,1
9226964,1
9960722,1
18750089,1
3540313,1
9571643,1
1117121,1
3128834,0
3225062,0
2894128,1
2392107,1
1382216,1
1002797,1
1416147,1
9032566,1
9875567,1
2633079,1
2705488,1
9765938,1
8548057,1
3264634,0
2037918,1
2037927,1
2181207,1
3321311,0
3601031,1
3323664,0
9835124,1
1707428,1
8821153,1
1305576,1
2424259,1
9492293,1
8519043,1
2678453,1
9326749,1
1039655,0
9955462,1
9999159400050006,0
9344569,1
2244254,1
8019921,1
3244385,1
9945235,1
2591124,1
8043716,1
3023048,0
2381711,1
9848949,1
8522663,1
9889536,1
2053245,1
5563491,1
8446844,1
3003809,1
7425903,1
3158185,1
9065174,1
8249139,1
9080898,1
4488726,1
4907925,1
9690255,1
15600468,1
9392819,1
6684938,1
1277837,1
3404067,0
1259055,1
3425861,1
3511127,1
8556387,0
2462355,1
3192549,0
1287188,0
3074187,1
9277793,1
1230176,1
3270856,0
2994312,1
8764241,1
9145659,1
8920858,1
3697655,1
1023423,1
2422154,1
2128433,1
3686189,1
2381587,1
2286098,1
3014059,1
2449141,1
9999161400050013,1
2380515,1
9897953,1
8543294,1
8930446,1
9656668,1
3439346,1
9032762,1
1066481,1
3439328,1
3228005,0
4791933,1
9999154000050000,1
4371156,1
1001307,1
2629191,1
8441073,1
2663537,1
2663652,1
9678502,1
18626958,1
9934151,1
3521249,1
2009209,1
9180414,1
9193589,1
1049815,1
3130269,1
2091723,1
9807246,1
9898476,1
9648605,1
2022237,1
9420254,1
1208371,1
3591033,1
1800045,1
9245836,1
3166651,1
18075137,1
8990309,1
3458922,1
3301608,1
1550042,1
9110561,1
2432009,1
8512184,1
19326324,1
2642437,1
3291479,0
2947157,1
3182337,1
3182276,1
1005215,1
1492858,1
3447771,1
9793976,1
2634193,1
4980024,1
9555876,1
18884719,1
9505537,1
1534497,1
9448216,1
2431792,1
9508918,1
3116339,1
9423527,1
3471753,0
2473044,1
1203358,1
8566223,1
4539556,1
7268654,1
1232732,1
9544068,1
9433945,1
3216277,1
9727232,1
9325884,1
17730225,1
1989356,1
9313735,1
1344538,1
9206511,1
3504154,1
1114585,1
7128743,1
9576602,1
2817088,1
2730827,1
2960334,1
7898304,1
9890599,1
2550173,1
8134878,1
3744317,0
1287655,1
19134716,1
7688852,1
3107831,1
15982901,1
9047168,1
9156334,1
8532411,1
1641826,1
3086194,1
3245162,1
7246054,1
19252091,1
1446623,1
9436728,1
9490008,1
9952732,1
9999161500050003,1
2304735,1
1767696,1
2901077,1
8715768,1
18860225,1
8052527,1
9123664,1
17649074,1
18959582,1
18750335,1
3085201,1
8165683,1
3228218,0
3228184,0
1931114,1
2389768,1
2193375,1
2276113,1
9273671,1
1579129,1
7604407,1
8971516,1
1974833,1
2255056,1
8971008,1
8372389,1
2053563,1
15345958,1
3561582,1
9474614,1
2963543,1
3626076,1
2678471,1
3224955,1
3604417,1
9710693,1
2236052,1
1275684,1
2715442,1
9343702,1
3257476,0
1318968,1
3326185,0
2904587,1
15198992,1
9637415,1
3477047,1
8680313,1
19440067,1
9999160600050001,1
1148642,1
19440012,1
4715393,1
3193909,0
1580225,1
3108002,1
7142772,1
3645043,1
6363384,1
8967166,1
3335305,0
9432704,1
8708918,1
2915159,1
2173287,1
8192699,1
1022415,1
2633176,1
1422218,1
7039661,1
9838816,1
9838852,1
3979378,1
19445284,1
2539648,1
3337481,0
2416532,1
3468559,0
3546335,1
8762699,1
1511178,1
9986644,1
2103152,1
1733099,1
8723367,1
3496084,1
9015068,1
9516767,1
19134952,1
9025253,1
1050205,1
3655623,1
2817264,1
9294408,1
1121045,1
5192187,1
3130214,1
8413059,1
1271988,1
9893135,1
3117338,1
1284066,1
3117268,1
2086276,1
1492136,1
3407134,0
1170871,1
15487386,1
9696595,1
8825934,1
8763073,1
3004089,1
1064183,1
2769142,1
1826159,0
9861137,1
3268321,0
3268349,0
3268385,0
3269766,0
3515593,0
3440641,1
9837735,1
9984133,1
8732026,1
1324438,1
1816347,1
2554054,1
9999163800050001,1
13760824,1
3455934,1
9752158,1
2821746,1
2308137,1
2114042,1
9678293,1
9878421,1
3042097,1
8141076,1
1016727,1
2592053,1
9896963,1
1073651,1
8412416,1
1678623,1
3511242,1
9364074,1
2129381,1
3641541,1
2200039,1
2948031,1
3006306,1
3554176,1
9331804,1
8440412,1
1953512,1
19362494,1
2191128,1
3561616,1
8363086,1
1265287,0
1261484,1
2128406,1
16828694,1
8188454,1
9185534,1
3416008,1
9386559,1
9386611,1
2719484,0
1981257,1
8719292,1
9999163300050017,1
4376534,1
6876179,1
9932857,1
3325043,0
9046132,1
2398923,1
3287225,0
3608335,1
9875764,1
8366403,1
9932171,1
1576999,0
9477247,1
9554706,1
9288843,1
3670158,1
9806671,1
2480126,1
3772146,0
8935183,1
2730781,1
1931123,1
19399719,1
2766048,0
3812945,1
2170147,1
9961109,1
1650218,0
3289126,0
6963869,1
2074056,1
2602528,1
1238248,1
2339904,1
1250655,1
9790633,1
1991566,1
8803949,1
7934658,1
8398548,1
9890138,1
2614074,1
8824891,1
8994216,1
6071074,1
2329752,1
3654032,1
3448743,1
19276977,1
3273999,0
1007738,1
9760933,1
5925001,1
3877503,1
4490269,1
8950968,1
9360899,1
1261402,1
1434374,1
3158361,1
1418758,1
2954484,1
1283446,1
9929122,1
2581133,1
9771869,1
9835415,1
8761627,1
1989301,1
12316335,1
3129078,1
6622755,1
9491944,1
15924582,1
1419287,1
2861033,1
18927727,1
7903398,1
1997084,1
2969565,1
3056106,1
9999153600050009,1
3338884,0
1151406,1
3629229,1
1212838,1
8344641,1
3259305,0
8554833,1
2817352,1
17408404,1
3141798,1
3624724,1
2947139,1
9434757,1
8807758,1
2721595,0
2421049,1
2128719,1
1207345,1
2193848,1
2250273,1
982413,1
8310133,1
8359778,1
9784001,1
4317965,1
7807581,1
1446571,1
9508883,1
7520319,1
9455038,1
3779467,1
3404234,0
1234409,1
8933103,1
1225031,1
9952217,1
9996168,1
9451416,1
9345719,1
9344033,1
9040824,1
3561361,1
9040799,1
19226825,1
3268224,0
8749768,1
2255214,1
3086698,1
9139256,1
9064317,1
19564454,1
2248065,1
1245256,1
16628026,1
1934041,1
15197582,1
8317001,1
2904269,1
9930012,1
9943389,1
1241523,1
2856632,0
1750077,1
2921575,1
2637658,0
3319528,0
8216487,1
3224045,1
1066075,1
4713064,1
3164052,1
3435395,1
12168557,1
2925732,1
2672098,1
8784782,1
3484606,1
17137849,1
14978991,1
1437726,1
19226761,1
9395585,1
16294911,1
9305824,1
8457608,1
8505691,1
2706223,1
8287436,1
3529135,1
2634272,1
7903227,1
2390506,1
9279755,1
18562741,1
6769017,1
3560034,1
1305433,1
2986116,1
3117347,1
1519259,1
9267385,1
2834322,1
2331311,0
9594842,1
3088687,1
1407582,1
3720363,1
1564319,1
2250097,1
6997146,1
7524306,1
7131123,1
1224951,1
1239999,1
2545505,1
9824516,1
9993586,1
9297584,1
2603166,1
3483227,0
1564919,0
3648002,1
9609325,1
9715752,1
3353567,0
2193241,1
3772164,0
9078525,1
1825196,1
1286073,1
1198928,1
1338034,1
1267791,1
1113847,1
1988038,1
8584695,1
9848118,1
9714717,1
1776254,1
2977106,1
9943989,1
5868901,1
1165418,1
2954688,1
1609376,1
16823519,1
3445937,0
9361754,1
2399003,1
9265225,1
2822354,1
1933398,1
3143641,1
1649249,1
18024601,1
19331671,1
9408688,1
9809077,1
3692086,1
2953707,1
9701386,1
8780312,1
3509862,1
9560833,1
9853878,1
3466912,0
3401725,0
2838673,1
9695775,1
3088805,1
3843635,1
9250767,1
2024599,1
3531282,1
1430562,1
7858222,1
324884,1
7586668,1
8495363,1
3692077,0
3455421,1
3587683,1
2824564,1
3350533,1
3194935,1
3353973,0
9736285,1
9999161300050065,1
9258732,1
3457553,1
9503076,1
9876035,1
2821755,1
9319123,1
3424653,1
2383276,0
9892812,1
2051034,1
6471597,1
3785620,1
17617857,1
7910683,1
9528503,1
3262709,0
9798899,1
16568108,1
8986047,1
3603746,1
9053926,1
3632643,1
1931496,1
9117699,1
3628108,1
9740214,1
9650928,1
9282812,1
8480422,1
1487308,0
2809565,1
3547689,1
536833,1
1880064,1
2690782,1
1853559,1
1174804,1
1401279,1
9510709,1
7286849,1
9337121,1
8996937,1
9983277,1
8706769,1
1018934,1
3226871,1
2437253,1
14069759,1
3265245,0
9459285,1
471073,1
1325428,1
1171389,1
9481009,1
1429496,0
3193575,0
1201174,1
347137,1
1806155,1
8933327,1
3192637,0
2685156,1
2553277,1
4069322,1
4474492,1
1143452,1
1143531,1
9838652,1
1273252,1
3226799,0
3742479,0
9218189,1
3081162,1
9457884,1
7849705,1
2299396,1
1881045,1
2182057,1
3151067,1
9600504,1
3167323,1
2989104,1
7742428,1
8745557,1
8680885,1
9765407,1
3194104,0
4143787,1
9300767,1
1544915,1
9771732,1
9231574,1
18124851,1
7623468,1
9981118,1
9382394,1
8900362,1
713687,1
8415565,1
8847983,1
9237328,1
8993814,1
9921879,1
3985076,1
9977024,1
7878308,1
6663489,1
1168549,1
1888163,1
2415066,1
1416059,0
8318714,0
3105184,0
2845099,1
2750596,1
7293886,1
2769364,1
3597874,1
18620035,1
6324765,1
2340478,1
1069179,1
2197052,1
3521628,1
3157186,0
3319334,0
9791669,1
9944333,0
3291382,0
7708518,1
9842566,1
9708352,1
9467873,1
9461076,1
1153817,1
1511318,1
2097854,1
9661379,1
2038098,1
9746842,1
3107895,1
9522135,1
4135439,1
8761985,1
3458455,1
2022228,1
3022067,0
9593932,1
9045847,1
3404668,0
3404659,0
3742773,0
9955375,1
3098165,1
1430552,1
3349079,0
2672229,1
9083369,1
3515405,0
2462567,1
7570988,1
9377916,1
1476196,0
2052449,1
1170844,1
2642464,1
2001146,1
8038161,1
3321074,0
3829275,1
2808548,1
1557424,1
1287276,1
9084439,1
9749303,1
3387224,1
2981078,1
1280807,1
3645308,1
9549394,1
6311699,1
7064605,1
1261572,1
9693507,1
2602476,1
9288558,1
9533926,1
2193311,1
1067417,1
3197828,1
9496146,1
2663789,1
2343102,1
2507524,1
1564063,1
2731229,1
1980655,1
7884514,1
2150052,1
1257912,1
8210722,1
2612804,1
2047605,1
8216496,1
3266401,0
1963907,0
9729882,1
9572401,1
7448103,1
9649473,1
8371086,1
7429222,1
9437923,1
7045921,1
2606039,1
9999168200050065,1
3156071,0
3256635,1
1700434,1
3612268,1
1170808,1
6786702,1
9615344,1
9699326,1
2863599,1
2632043,1
1161989,1
9677576,1
6814619,1
9825621,0
8557279,1
2963922,1
3972749,1
9778565,1
9035787,1
7456656,1
1090441,1
9476131,0
1256455,1
7787255,1
9899563,1
1216015,1
6990704,1
9513074,1
6776214,1
9615274,1
2678171,1
8260384,1
2507463,1
1023405,1
7315853,0
9785107,1
14258947,1
17541153,1
1207309,1
9561752,1
11233248,1
7911487,1
1343284,1
3016127,1
3195051,1
1443699,1
9640803,1
2276835,1
9321334,1
8284661,1
15220789,1
1121036,1
1067893,1
8948794,1
3439133,1
3688169,1
2732291,1
3486233,1
8600533,1
3073045,1
3354035,0
3266438,0
1404346,1
8613217,1
2010435,0
8822562,1
19326148,1
9235641,1
9235525,1
7002904,1
9237202,1
9789097,1
7300413,1
9328998,1
2904408,1
1182209,1
2638339,1
9176134,1
9467203,1
1225262,1
14623277,1
9830987,1
9649491,1
9649437,1
7743365,1
3501605,1
3541093,1
19386579,1
2269823,1
1582444,1
3042537,1
1800124,1
19057371,1
3370267,1
3429885,0
5774879,1
8945779,1
4508866,1
361307,1
4385597,1
2298157,1
3344083,1
9999166600050005,1
15409014,1
9966999,1
1806021,1
1047265,1
17524859,1
2612677,1
1496132,1
8220481,1
2705057,1
3521364,1
9798662,1
1583286,1
3301583,1
3086816,1
9050803,1
19479663,1
15156475,1
18541984,1
1449047,1
9510745,1
2795534,1
3677188,1
5806345,1
17770672,1
19505152,1
3208848,1
1854891,1
15179977,1
2128267,1
1209643,1
2809744,1
1783196,1
1383436,0
1862575,0
2350227,1
9185543,1
19477504,1
5031609,1
2596814,1
2824282,1
9736764,1
1577112,0
3131338,0
1701072,1
9397743,1
3486758,1
19529143,1
8907267,1
9176296,1
9349181,1
2836748,0
4721073,1
3269348,0
2147049,1
9574427,1
8793353,1
1814409,1
1409156,1
2908362,1
9917039,1
8542525,1
9788644,1
1112532,1
15060586,1
1559538,1
2992244,1
19278939,1
1272271,1
2712075,1
2629094,1
3623361,1
1303162,1
2052088,1
3540428,1
1773284,1
1740334,1
9798529,1
1276874,1
2088371,0
16432601,1
8699973,1
7386777,1
19420073,1
3772021,0
1120965,1
1776833,0
3144119,1
3948092,1
19500518,1
9640812,1
1997321,1
2945413,1
8964864,1
9909968,1
2734059,1
1747073,1
1854415,1
9764444,1
1826034,0
3154747,0
3326194,0
7687639,1
18162863,1
7613512,1
13863562,1
1146538,1
2128285,0
1991114,1
9616458,1
9741392,1
1934032,1
1647693,1
3276447,1
2903912,1
2869354,1
2850674,1
9331225,1
3336182,0
3127653,0
3293195,1
6963565,1
7249676,1
9847959,1
2968099,1
6184443,1
2916389,1
9942413,1
9315644,1
3613928,1
9948339,1
2750602,1
9434043,1
9659222,0
9110516,1
9428345,1
2629913,1
2768037,1
9124743,1
1580252,1
1200724,1
3439337,1
2066391,1
16637221,1
4372244,1
1806261,1
6621426,1
9931885,1
9387772,1
3730351,0
2684218,1
2803922,1
2960361,1
1028331,1
9983231,1
1377123,1
9036624,1
9036651,1
9955435,1
9855048,1
9027153,1
9036562,1
3235102,1
9268678,1
1747222,1
17203385,1
9337096,1
2588057,1
2155288,1
4240146,1
19282844,1
1257994,1
8255336,1
8521281,1
3342428,0
9468364,1
8827718,1
9904336,1
19083854,1
9311666,1
9365652,1
2387032,1
7886068,1
6431541,1
9467846,1
4684283,1
9759691,1
1065552,1
9399689,0
9268703,1
1012812,1
8880044,1
3741152,0
9330182,1
1126914,0
2155409,1
3559348,1
1902051,1
9318954,1
2850838,1
3521045,1
9723554,1
9951157,0
8909657,1
9500257,1
3699043,1
2209049,1
3290892,0
2534825,1
3515132,0
8935094,1
3351074,0
9337087,1
1723505,1
1297328,1
6685991,1
1205125,1
19165824,1
18396767,1
18746714,1
3688165,1
18621671,1
4799365,1
9963259,1
8509946,1
4128009,1
6906716,1
7391422,1
7807634,1
3890059,1
3003836,1
2992138,1
9939978,1
9341189,1
2670873,1
2979007,1
6635858,1
7969479,1
3232062,1
2824194,1
7000951,1
19358128,1
2014238,0
2413059,1
2343572,1
3319024,0
3319079,0
3319033,0
3319051,0
3429894,0
3033054,1
2965092,1
19396958,1
6731094,1
6311733,1
6533067,1
6911354,1
1254642,1
19090065,1
